,Unnamed: 0,q_date,q_year,prop_year,state,entity,utility,county_1,poi_name,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,tokens,OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,OBJECTID,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,F_id,name,operator,operator_wikidata,power,substation,type,ORIG_FID,Lat,Long,STATE_ABBR,STATE_NAME,POP_SQMI,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_DESC,GEOID,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,SymbolID,avg_wind_speed_meters_per_second,tokens
40,11763,6/6/2007,2007.0,2010.0,MO,MISO,Ameren Missouri,franklin,Ameren Labadie Plant,0,0,0,1,0,0,0,0,0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ameren,49277,1,55473,1,55473,55473,0,55473,1,55473,way/1210569575,Ameren UE Sub Station,Nashville Electric Service,Q6966967,substation,switching,multipolygon,55473,37.21836181,-89.52339963,MO,Missouri,88.3,scott,Scott County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.1378088,ameren
41,11800,2/20/2007,2007.0,2009.0,MO,MISO,Ameren Missouri,schuyler,Adair - Appanoose 161kV,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,adair,28256,1,22751,1,22751,22751,0,22751,1,22751,way/385798250,Adair Substation,Ameren,Q462984,substation,distribution,multipolygon,22751,40.14877254,-92.59817385,MO,Missouri,88.3,adair,Adair County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.7383802,adair
42,12038,2/16/2010,2010.0,2012.0,MO,MISO,Ameren Missouri,saint francois,Palmyra Tap 345kV Substation,0,0,0,1,0,0,0,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,palmyra,20901,1,9830,1,9830,9830,0,9830,1,9830,way/170674903,Palmyra Substation,Ameren,Q462984,substation,transmission,multipolygon,9830,39.83651688,-91.55137563,MO,Missouri,88.3,marion,Marion County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.4015539,palmyra
43,12193,3/12/2018,2018.0,2020.0,MO,MISO,Ameren Missouri,putnam,Adair - Appanoose 161 kV Line Tap,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,adair,28256,1,22751,1,22751,22751,0,22751,1,22751,way/385798250,Adair Substation,Ameren,Q462984,substation,distribution,multipolygon,22751,40.14877254,-92.59817385,MO,Missouri,88.3,adair,Adair County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.7383802,adair
44,12303,3/12/2018,2018.0,2021.0,MO,MISO,Ameren Missouri,cape girardeau,Kelso - Lutesville 345 kV Line Tap,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,kelso,20912,1,9844,1,9844,9844,0,9844,1,9844,way/170685678,Kelso Substation,Ameren,Q462984,substation,distribution,multipolygon,9844,37.17935965,-89.53363082,MO,Missouri,88.3,scott,Scott County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.3424811,kelso
45,12379,3/12/2018,2018.0,2022.0,MO,MISO,MidAmerican Energy Company,nodaway,Maryville - Clarinda 161 kV Line Tap,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,maryville,7922,1,27312,1,27312,27312,0,27312,1,27312,way/492885964,Maryville Substation,Evergy,Q7987107,substation,distribution,multipolygon,27312,40.34593102,-94.84774204,MO,Missouri,88.3,nodaway,Nodaway County,H1,County,An active county or equivalent feature,,,,,,,4.2,,3.5459669,maryville
46,12648,6/16/2017,2017.0,2020.0,MO,MISO,ITC Midwest,clark,Twin Rivers - Twin Rivers Tap - Palmyra 161kV Line,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,twin,28659,1,23443,1,23443,23443,0,23443,1,23443,way/398276896,Twin Oaks,KAMO Power,Q115691589,substation,minor_distribution,multipolygon,23443,37.1352982,-93.28857065,MO,Missouri,88.3,greene,Greene County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.7319858,twin
47,12662,3/12/2018,2018.0,2020.0,MO,MISO,Ameren Missouri,grundy,Zachary 345 kV Substation,0,0,0,1,0,0,0,0,0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,zachary,40245,1,43586,1,43586,43586,0,43586,1,43586,way/1021070530,Zachary Substation,Ameren,Q462984,substation,transmission,multipolygon,43586,40.15173045,-92.59867214,MO,Missouri,88.3,adair,Adair County,H1,County,An active county or equivalent feature,,,,,,,4.1,,3.7383802,zachary
48,12749,9/27/2022,2022.0,2027.0,MO,MISO,Ameren Missouri,clark,Sub T to Maywood 345kV line,0,0,0,1,0,0,0,0,0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sub,28503,1,23171,1,23171,23171,0,23171,1,23171,way/393007567,Sub 6/17,Portland General Electric,Q7231939,substation,minor_distribution,multipolygon,23171,38.1615427,-92.66508092,MO,Missouri,88.3,camden,Camden County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.1475778,sub
49,12832,10/7/2022,2022.0,2028.0,MO,MISO,Ameren Missouri,clark,Sub T to Maywood 345kV line,0,0,0,1,0,0,0,0,0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,sub,28503,1,23171,1,23171,23171,0,23171,1,23171,way/393007567,Sub 6/17,Portland General Electric,Q7231939,substation,minor_distribution,multipolygon,23171,38.1615427,-92.66508092,MO,Missouri,88.3,camden,Camden County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.1475778,sub
50,13061,6/25/2020,2020.0,2025.0,MO,MISO,Ameren Missouri,callaway,Callaway Plant-345 kV,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,callaway,15943,1,1829,1,1829,1829,0,1829,1,1829,way/60038726,Callaway Substation,Ameren,Q462984,substation,transmission,multipolygon,1829,38.75878098,-91.78444829,MO,Missouri,88.3,callaway,Callaway County,H1,County,An active county or equivalent feature,,,,,,,4.2,,3.6120477,callaway
51,13062,3/12/2018,2018.0,2021.0,MO,MISO,Ameren Missouri,cape girardeau,Kelso - Lutesville 345 kV Line Tap,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,kelso,20912,1,9844,1,9844,9844,0,9844,1,9844,way/170685678,Kelso Substation,Ameren,Q462984,substation,distribution,multipolygon,9844,37.17935965,-89.53363082,MO,Missouri,88.3,scott,Scott County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.3424811,kelso
52,13267,9/13/2010,2010.0,2010.0,MO,MISO,Ameren Missouri,dekalb,Ameren Excelsior Springs Substation,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,ameren,49277,1,55473,1,55473,55473,0,55473,1,55473,way/1210569575,Ameren UE Sub Station,Nashville Electric Service,Q6966967,substation,switching,multipolygon,55473,37.21836181,-89.52339963,MO,Missouri,88.3,scott,Scott County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.1378088,ameren
53,13344,6/25/2020,2020.0,2024.0,MO,MISO,Ameren Missouri,maries,Bland to Franks 345kV line,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,bland,20893,1,9818,1,9818,9818,0,9818,1,9818,way/170636224,Bland Substation,Ameren,Q462984,substation,transmission,multipolygon,9818,38.3852097,-91.49363396,MO,Missouri,88.3,gasconade,Gasconade County,H1,County,An active county or equivalent feature,,,,,,,4.3,,3.309438,bland
54,13469,3/12/2018,2018.0,2021.0,MO,MISO,Ameren Missouri,warren,Montgomery - Enon 345kV Line Tap,0,0,0,1,0,0,0,0,0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,montgomery,20888,1,9813,1,9813,9813,0,9813,1,9813,way/170618739,Montgomery Substation,Ameren,Q462984,substation,transmission,multipolygon,9813,38.9216934,-91.46016017,MO,Missouri,88.3,montgomery,Montgomery County,H1,County,An active county or equivalent feature,,,,,,,4.2,,3.7887669,montgomery
55,13485,11/28/2022,2022.0,2027.0,MO,MISO,Ameren Missouri,bollinger,Rush-Baldwin-4585 345 kV,0,0,0,1,0,0,0,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,rush,21137,1,10533,1,10533,10533,0,10533,1,10533,way/173388118,Rush Island Station,Ameren,Q462984,substation,transmission,multipolygon,10533,38.1328277,-90.26568438,MO,Missouri,88.3,jefferson,Jefferson County,H1,County,An active county or equivalent feature,,,,,,,4.2,,2.5590956,rush
56,8,5/31/2018,2018.0,2020.0,OK,AEC,AEC,kingfisher,Luther 138 kV,0,0,0,0,0,0,0,1,0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,luther,6866,1,25096,1,25096,25096,0,25096,1,25096,way/449113090,Luther,KAMO Power,Q115691589,substation,distribution,multipolygon,25096,35.7173618,-97.19390165,OK,Oklahoma,56.6,oklahoma,Oklahoma County,H1,County,An active county or equivalent feature,,,,,,,4.6,,3.5425711,luther
57,22,7/6/2016,2016.0,2018.0,OK,AEC,AEC,kingfisher,Ramsey Substation,0,0,0,0,0,0,0,1,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,ramsey,6874,1,25104,1,25104,25104,1,25104,1,25104,way/449119801,Ramsey,KAMO Power,Q115691589,substation,distribution,multipolygon,25104,36.04034899,-97.1232971,OK,Oklahoma,56.6,payne,Payne County,H1,County,An active county or equivalent feature,40119-405,307.0,946.0,1285.0,5.2,-49.7,4.6,,3.9898958,ramsey
58,28,5/13/2008,2008.0,2011.0,OK,AEC,AEC,osage,New substation on the Shidler to Osage 138 kV line near the Fairfax Tap.,0,0,0,0,0,0,0,1,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,new,10331,1,33933,1,33933,33933,1,33933,1,33933,way/683445728,New Hope Substation,Southwestern Electric Power Company,Q109016018,substation,industrial,multipolygon,33933,36.06746961,-95.57816885,OK,Oklahoma,56.6,wagoner,Wagoner County,H1,County,An active county or equivalent feature,40145-109,272.0,1192.0,1479.0,11.9,-62.2,4.5,,3.6786687,new
59,9469,4/27/2019,2019.0,2023.0,IA,MISO,MidAmerican Energy Company,muscatine,Sub 92 345 kV,0,0,0,1,0,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,sub,7636,1,26453,1,26453,26453,1,26453,1,26453,way/470673817,Sub 4,Amtrak,Q23239,substation,traction,multipolygon,26453,42.82221867,-95.76058872,IA,Iowa,56.7,cherokee,Cherokee County,H1,County,An active county or equivalent feature,19035-2 CLEGHORN,352.0,987.0,1359.0,3.6,-46.7,4.0,,4.2952776,sub
60,9484,4/8/2009,2009.0,2010.0,IA,MISO,MidAmerican Energy Company,greene,Grimes - Lehigh 345 kV,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,grimes,20804,1,9616,1,9616,9616,1,9616,1,9616,way/170046937,Grimes Substation,MidAmerican Energy,Q6840876,substation,generation,multipolygon,9616,41.66008487,-93.81196356,IA,Iowa,56.7,polk,Polk County,H1,County,An active county or equivalent feature,19153-GRIMES 2 (124),1437.0,1449.0,2964.0,172.9,-0.4,4.0,,3.9292428,grimes
61,9489,7/21/2020,2020.0,2023.0,IA,MISO,ITC Midwest,hancock,Lime Creek 161kV,0,0,0,1,0,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lime,38576,1,40828,1,40828,40828,1,40828,1,40828,way/914445373,Lime Creek Substation,ITC,Q5974728,substation,transmission,multipolygon,40828,43.2480897,-93.20394441,IA,Iowa,56.7,cerro gordo,Cerro Gordo County,H1,County,An active county or equivalent feature,19033-LIME CREEK/MASON NORTH TWPS,124.0,200.0,329.0,3.6,-23.1,3.9,,4.3215199,lime
62,9521,3/12/2018,2018.0,2021.0,IA,MISO,MidAmerican Energy Company,washington,Sub T 345kV Substation,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,sub,7636,1,26453,1,26453,26453,1,26453,1,26453,way/470673817,Sub 4,Amtrak,Q23239,substation,traction,multipolygon,26453,42.82221867,-95.76058872,IA,Iowa,56.7,cherokee,Cherokee County,H1,County,An active county or equivalent feature,19035-2 CLEGHORN,352.0,987.0,1359.0,3.6,-46.7,4.0,,4.2952776,sub
63,9534,9/15/2022,2022.0,2024.0,IA,MISO,ITC Midwest,marshall,Marshalltown,0,0,0,1,0,0,0,0,0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,marshalltown,19715,1,7708,1,7708,7708,1,7708,1,7708,way/156270807,Marshalltown Substation,ITC,Q5974728,substation,generation,multipolygon,7708,42.04509539,-92.86176179,IA,Iowa,56.7,marshall,Marshall County,H1,County,An active county or equivalent feature,19127-MARSHALLTOWN 4-1 (REDEEMER LUTHERAN CHURCH),706.0,535.0,1269.0,104.0,13.5,3.9,,3.3149962,marshalltown
64,9605,4/22/2008,2008.0,2010.0,IA,MISO,ITC Midwest,madison,Winterset Jct. - Creston 161 kV,0,0,0,1,0,0,0,0,0,182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,winterset,39885,1,42991,1,42991,42991,1,42991,1,42991,way/1008747095,Winterset Substation,CIPCO,Q5061277,substation,distribution,multipolygon,42991,41.30457093,-93.97590735,IA,Iowa,56.7,madison,Madison County,H1,County,An active county or equivalent feature,19121-UNION/CRAWFORD/SCOTT,434.0,988.0,1450.0,5.4,-38.2,4.0,,4.1338305,winterset
65,9663,9/27/2022,2022.0,2025.0,IA,MISO,MidAmerican Energy Company,pottawattamie,Overland - J1859 POI 345kV Line Tap,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,overland,12405,1,43050,1,43050,43050,1,43050,1,43050,way/1010767318,Overland Trail Substation,MidAmerican Energy,Q6840876,substation,transmission,multipolygon,43050,41.19829851,-95.79774953,IA,Iowa,56.7,pottawattamie,Pottawattamie County,H1,County,An active county or equivalent feature,19155-LEWIS 2,560.0,1096.0,1673.0,23.4,-32.0,4.1,,3.8076816,overland
66,9677,10/28/2009,2009.0,2012.0,IA,MISO,ITC Midwest,greene,Scranton substation,0,0,0,1,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,scranton,25404,1,17832,1,17832,17832,1,17832,1,17832,way/297224908,Scranton Substation,ITC,Q5974728,substation,transmission,multipolygon,17832,41.98680675,-94.4746867,IA,Iowa,56.7,greene,Greene County,H1,County,An active county or equivalent feature,19073-CENTRAL,213.0,481.0,703.0,1.3,-38.1,4.0,,4.4701667,scranton
67,9698,4/29/2019,2019.0,2023.0,IA,MISO,MidAmerican Energy Company,story,O'Brien - Kossuth 345 kV Line Tap,0,0,0,1,0,0,0,0,0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,o'brien,11711,1,40227,1,40227,40227,1,40227,1,40227,way/890472562,O'Brien County Substation,MidAmerican Energy,Q6840876,substation,transmission,multipolygon,40227,43.20782781,-95.58168815,IA,Iowa,56.7,o'brien,O'Brien County,H1,County,An active county or equivalent feature,19141-HARTLEY/LINCOLN/OMEGA,279.0,858.0,1162.0,4.3,-49.8,4.0,,4.1941185,o'brien
68,9706,7/23/2020,2020.0,2023.0,IA,MISO,ITC Midwest,osceola,Dickinson County Switch Yard 161kV,0,0,0,1,0,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,dickinson,10912,1,35789,1,35789,35789,1,35789,1,35789,way/741669447,Dickinson County Substation,ITC,Q5974728,substation,transmission,multipolygon,35789,43.4313387,-95.24047319,IA,Iowa,56.7,dickinson,Dickinson County,H1,County,An active county or equivalent feature,19059-02 DIAMOND LAKE/LAKEVILLE RURAL,217.0,493.0,713.0,4.6,-38.7,3.9,,4.0592065,dickinson
69,9752,11/16/2015,2015.0,2016.0,IA,MISO,MidAmerican Energy Company,cass,Red Oak â€“ Coburg 69kV Line,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,red,31535,1,29543,1,29543,29543,1,29543,1,29543,way/538579775,Red Lion Substation,MidAmerican Energy,Q6840876,substation,distribution,multipolygon,29543,42.44381599,-92.3671607,IA,Iowa,56.7,black hawk,Black Hawk County,H1,County,An active county or equivalent feature,19013-WATERLOO 2-6,636.0,644.0,1297.0,133.1,-0.6,3.9,,4.1051898,red
70,9763,4/29/2019,2019.0,2022.0,IA,MISO,ITC Midwest,benton,Duane Arnold 345kV Substation,0,0,0,1,0,0,0,0,0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,duane,17788,1,4549,1,4549,4549,1,4549,1,4549,way/104475587,Duane Arnold Substation,Duane Arnold Energy Center,Q5974728,substation,generation,multipolygon,4549,42.10001394,-91.78122862,IA,Iowa,56.7,linn,Linn County,H1,County,An active county or equivalent feature,19113-FAYETTE TWP,397.0,573.0,998.0,14.9,-17.6,3.9,,3.3417344,duane
71,9802,7/21/2020,2020.0,2023.0,IA,MISO,ITC Midwest,story,Story County Substation 161kV,0,0,0,1,0,0,0,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,story,15678,1,1328,1,1328,1328,1,1328,1,1328,way/46890380,Story County Substation,ITC,Q5974728,substation,transmission,multipolygon,1328,42.085811,-93.27177265,IA,Iowa,56.7,story,Story County,H1,County,An active county or equivalent feature,19169-SHERMAN,24.0,85.0,113.0,1.2,-54.0,4.0,,4.5208454,story
72,9824,1/29/2008,2008.0,2012.0,IA,MISO,ITC Midwest,mitchell,Mitchell County Substation,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,mitchell,17795,1,4559,1,4559,4559,1,4559,1,4559,way/104535666,Mitchell County Substation,ITC,Q5974728,substation,transmission,multipolygon,4559,43.48155493,-92.61210435,IA,Iowa,56.7,mitchell,Mitchell County,H1,County,An active county or equivalent feature,19131-5 6,299.0,592.0,901.0,2.0,-32.5,3.8,,4.3205848,mitchell
73,9829,5/25/2006,2006.0,2007.0,IA,MISO,ITC Midwest,mitchell,Osage Switch Station (69 kV),0,0,0,1,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,osage,44984,1,50108,1,50108,50108,1,50108,1,50108,way/1132594263,Osage Junction Substation,ITC,Q5974728,substation,transmission,multipolygon,50108,43.3489096,-92.82977931,IA,Iowa,56.7,mitchell,Mitchell County,H1,County,An active county or equivalent feature,19131-3 10 11,418.0,768.0,1207.0,6.9,-29.0,3.8,,4.1975918,osage
74,9836,5/15/2015,2015.0,2017.0,IA,MISO,ITC Midwest,mitchell,New substation adjacent to ITC's Barton Wind - Adams 161 kv line,0,0,0,1,0,0,0,0,0,202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,new,25511,1,18041,1,18041,18041,1,18041,1,18041,way/303833329,New Departure Substation,FirstEnergy,Q1419248,substation,industrial,multipolygon,18041,43.14830085,-93.8701753,IA,Iowa,56.7,hancock,Hancock County,H1,County,An active county or equivalent feature,19081-04 ORTHEL TWP/BRITT TWP/ERIN TWP/BRITT,354.0,1034.0,1410.0,4.9,-48.2,3.9,,3.6836627,new
75,9857,9/2/2010,2010.0,2012.0,IA,MISO,MidAmerican Energy Company,dallas,Grimes 161 kV substation,0,0,0,1,0,0,0,0,0,270.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,grimes,20804,1,9616,1,9616,9616,1,9616,1,9616,way/170046937,Grimes Substation,MidAmerican Energy,Q6840876,substation,generation,multipolygon,9616,41.66008487,-93.81196356,IA,Iowa,56.7,polk,Polk County,H1,County,An active county or equivalent feature,19153-GRIMES 2 (124),1437.0,1449.0,2964.0,172.9,-0.4,4.0,,3.9292428,grimes
76,9882,10/13/2022,2022.0,2027.0,IA,MISO,MidAmerican Energy Company,franklin,Franklin 161 kV Substation,0,0,0,1,0,0,0,0,0,160.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,franklin,15681,1,1331,1,1331,1331,1,1331,1,1331,way/46930977,Franklin Substation,MidAmerican Energy,Q6840876,substation,transmission,multipolygon,1331,42.55828625,-93.29104015,IA,Iowa,56.7,franklin,Franklin County,H1,County,An active county or equivalent feature,19069-HAMILTON/LEE/REEVE,109.0,244.0,356.0,1.3,-37.9,3.9,,4.2161565,franklin
77,9915,12/9/2022,2022.0,2026.0,IA,MISO,MidAmerican Energy Company,pocahontas,Sac - Pocahontas 161 kV,0,0,0,1,0,0,0,0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,sac,855,1,2499,1,2499,2499,1,2499,1,2499,way/78603716,Sac County Substation,MidAmerican Energy,Q6840876,substation,transmission,multipolygon,2499,42.55476084,-95.26884326,IA,Iowa,56.7,sac,Sac County,H1,County,An active county or equivalent feature,19161-1 SCHALLER,180.0,458.0,650.0,2.3,-42.8,4.0,,3.987129,sac
78,9918,10/7/2022,2022.0,2027.0,IA,MISO,ITC Midwest,cerro gordo,Colby 345 kV Substation,0,0,0,1,0,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,colby,38053,1,39948,1,39948,39948,1,39948,1,39948,way/882889242,Colby Substation,ITC,Q5974728,substation,transmission,multipolygon,39948,43.25408717,-93.29164887,IA,Iowa,56.7,cerro gordo,Cerro Gordo County,H1,County,An active county or equivalent feature,19033-LAKE/LINCOLN TWP,88.0,220.0,311.0,2.0,-42.4,3.9,,4.1390877,colby
79,9943,2/16/2010,2010.0,2013.0,IA,MISO,Madison Gas and Electric Company,hancock,West Middleton 345 kV Substation,0,0,0,1,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,west,1441,1,4795,1,4795,4795,1,4795,1,4795,way/107254943,West Nashville Substation,Western Area Power Administration,Q7987459,substation,transmission,multipolygon,4795,41.96617686,-95.40735076,IA,Iowa,56.7,crawford,Crawford County,H1,County,An active county or equivalent feature,19047-DENISON 2/DENISON TWP,421.0,557.0,989.0,12.1,-13.8,4.1,,3.6280837,west
80,9945,10/20/2022,2022.0,2026.0,IA,MISO,MidAmerican Energy Company,pottawattamie,Overland Trail - Fallow Avenue 345 kV,0,0,0,1,0,0,0,0,0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,overland,12405,1,43050,1,43050,43050,1,43050,1,43050,way/1010767318,Overland Trail Substation,MidAmerican Energy,Q6840876,substation,transmission,multipolygon,43050,41.19829851,-95.79774953,IA,Iowa,56.7,pottawattamie,Pottawattamie County,H1,County,An active county or equivalent feature,19155-LEWIS 2,560.0,1096.0,1673.0,23.4,-32.0,4.1,,3.8076816,overland
81,9949,10/13/2022,2022.0,2027.0,IA,MISO,ITC Midwest,clinton,Beaver Channel 161 kV Substation,0,0,0,1,0,0,0,0,0,160.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,beaver,15752,1,1429,1,1429,1429,1,1429,1,1429,way/48967800,Beaver Channel Substation,ITC,Q5974728,substation,transmission,multipolygon,1429,41.81021549,-90.23436972,IA,Iowa,56.7,clinton,Clinton County,H1,County,An active county or equivalent feature,19045-CAMANCHE 1,582.0,726.0,1337.0,73.6,-10.8,3.9,,3.3848674,beaver
82,9967,9/16/2022,2022.0,2030.0,IA,MISO,Cedar Falls Utilities,webster,Webster-Lehigh 345kV,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,webster,20823,1,9647,1,9647,9647,1,9647,1,9647,way/170148553,Webster Substation,MidAmerican Energy,Q6840876,substation,transmission,multipolygon,9647,42.56626556,-94.09210119,IA,Iowa,56.7,webster,Webster County,H1,County,An active county or equivalent feature,19187-BADGER/NORTHWEST COOPER,253.0,503.0,767.0,7.3,-32.6,4.0,,3.8539557,webster
83,10015,12/22/2005,2005.0,2014.0,IA,MISO,MidAmerican Energy Company,crawford,Monona - Carroll 161 kV,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,monona,12209,1,42466,1,42466,42466,1,42466,1,42466,way/993740725,Monona Substation,MidAmerican Energy,Q6840876,substation,transmission,multipolygon,42466,42.20968399,-95.76761882,IA,Iowa,56.7,monona,Monona County,H1,County,An active county or equivalent feature,19133-03 COOPER/MAPLE/MAPLETON,256.0,584.0,856.0,4.6,-38.3,4.0,,3.9268794,monona
